Game ID,Team ID,Player ID,Number,Position
2024021229,23,8480800,43,D
2024021229,23,8480947,32,G
2024021229,23,8481024,94,C
2024021229,54,8481033,40,G
2024021229,23,8481535,21,L
2024021229,54,8481604,16,L
2024021229,23,8482055,18,L
2024021229,23,8482691,54,C
2024021229,23,8483678,25,D
2024021229,23,8483768,90,D
2024021229,23,8484136,63,C
2024021230,3,8471734,32,G
2024021230,14,8474151,27,D
2024021230,14,8475167,77,D
2024021230,3,8475184,20,L
2024021230,3,8475842,39,C
2024021230,3,8476389,16,C
2024021230,14,8476453,86,R
2024021230,3,8476459,93,C
2024021230,3,8476468,8,C
2024021230,14,8476822,11,C
2024021230,14,8476826,37,C
2024021230,14,8476878,28,C
2024021230,14,8476883,88,G
2024021230,3,8477369,24,D
2024021230,3,8477380,22,C
2024021230,14,8477404,59,C
2024021230,14,8477416,22,R
2024021230,14,8477426,20,L
2024021230,14,8477992,31,G
2024021230,14,8478010,21,C
2024021230,3,8478048,31,G
2024021230,14,8478178,43,D
2024021230,14,8478416,81,D
2024021230,14,8478519,71,C
2024021230,3,8478550,10,L
2024021230,3,8478840,17,D
2024021230,3,8479323,23,D
2024021230,14,8479542,38,L
2024021230,3,8480001,18,D
2024021230,14,8480246,48,D
2024021230,3,8481708,6,D
2024021230,3,8482073,4,D
2024021230,3,8482109,13,L
2024021230,3,8482157,50,L
2024021230,14,8482201,93,C
2024021230,3,8482460,73,C
2024021230,14,8482655,90,D
2024021230,3,8482747,78,L
2024021230,14,8482929,78,D
2024021230,3,8484210,94,R
2024021231,19,8470600,22,D
2024021231,52,8474568,5,D
2024021231,19,8475170,10,C
2024021231,19,8475181,4,D
2024021231,19,8475753,72,D
2024021231,19,8475764,17,D
2024021231,52,8475799,62,R
2024021231,52,8476331,2,D
2024021231,52,8476392,17,C
2024021231,19,8476412,50,G
2024021231,52,8476460,55,C
2024021231,52,8476480,7,C
2024021231,19,8476889,12,C
2024021231,19,8476897,70,C
2024021231,52,8476945,37,G
2024021231,19,8477402,89,L
2024021231,52,8477480,1,G
2024021231,52,8477504,44,D
2024021231,19,8477573,26,L
2024021231,52,8477938,24,D
2024021231,52,8478398,81,L
2024021231,19,8478472,71,R
2024021231,52,8478891,22,C
2024021231,52,8479293,73,L
2024021231,52,8479378,64,D
2024021231,19,8479385,25,C
2024021231,52,8479994,28,C
2024021231,19,8480023,18,C
2024021231,52,8480049,54,D
2024021231,52,8480113,9,L
2024021231,19,8480281,13,R
2024021231,52,8480289,36,C
2024021231,19,8480981,30,G
2024021231,19,8481006,75,D
2024021231,52,8481019,19,C
2024021231,19,8481598,6,D
2024021231,19,8482089,63,L
2024021231,52,8482149,91,C
2024021231,19,8482737,76,C
2024021231,19,8483516,21,R
2024021232,22,8470621,90,R
2024021232,24,8473986,17,L
2024021232,22,8474641,19,C
2024021232,24,8475462,7,D
2024021232,22,8475717,30,G
2024021232,22,8475784,53,L
2024021232,22,8475786,18,L
2024021232,22,8476454,93,C
2024021232,24,8476458,16,C
2024021232,22,8476967,27,D
2024021232,22,8477015,28,R
2024021232,22,8477406,13,C
2024021232,22,8477498,25,D
2024021232,22,8477953,42,R
2024021232,22,8478013,96,D
2024021232,24,8478024,33,G
2024021232,22,8478042,33,L
2024021232,24,8478366,77,R
2024021232,24,8478430,58,D
2024021232,24,8478873,19,R
2024021232,22,8479368,46,L
2024021232,22,8479442,51,D
2024021232,22,8480803,2,D
2024021232,24,8480806,21,C
2024021232,22,8480834,49,D
2024021232,24,8480843,1,G
2024021232,22,8480885,35,G
2024021232,24,8481517,20,R
2024021232,24,8481533,11,C
2024021232,24,8481563,43,D
2024021232,24,8481605,2,D
2024021232,22,8481617,92,R
2024021232,24,8481754,62,C
2024021232,24,8482118,64,R
2024021232,24,8482745,23,C
2024021232,24,8482803,51,D
2024021232,24,8483445,61,L
2024021232,24,8483490,34,D
2024021232,24,8484153,91,C
2024021233,26,8471685,11,C
2024021233,26,8473453,61,C
2024021233,55,8474586,7,R
2024021233,26,8475311,35,G
2024021233,55,8475768,17,C
2024021233,55,8475831,31,G
2024021233,55,8476457,6,D
2024021233,55,8476467,24,D
2024021233,26,8476479,24,C
2024021233,55,8476905,9,C
2024021233,26,8477335,7,D
2024021233,55,8477401,15,C
2024021233,55,8477444,95,L
2024021233,26,8477942,22,L
2024021233,55,8477955,19,L
2024021233,26,8477960,9,R
2024021233,55,8477986,62,D
2024021233,26,8477998,37,L
2024021233,55,8478407,29,D
2024021233,26,8478882,84,D
2024021233,55,8478916,35,G
2024021233,55,8479372,28,D
2024021233,26,8479421,43,D
2024021233,26,8479496,31,G
2024021233,55,8479591,21,C
2024021233,26,8479675,12,L
2024021233,55,8479985,8,D
2024021233,26,8479998,44,D
2024021233,55,8480009,20,R
2024021233,55,8481554,84,R
2024021233,26,8481606,21,D
2024021233,55,8481789,12,L
2024021233,26,8482124,55,R
2024021233,26,8482155,14,R
2024021233,26,8482408,39,L
2024021233,55,8482665,10,C
2024021233,26,8482726,79,C
2024021233,26,8482730,92,D
2024021233,55,8483524,51,C
2024021233,26,8483808,96,L
2024021234,28,8471709,44,D
2024021234,20,8474150,11,C
2024021234,20,8475172,91,C
2024021234,20,8476399,20,L
2024021234,20,8476456,10,L
2024021234,28,8476624,23,C
2024021234,20,8477346,52,D
2024021234,28,8477505,21,C
2024021234,20,8477810,44,D
2024021234,20,8478397,4,D
2024021234,20,8478435,80,G
2024021234,20,8479066,70,L
2024021234,20,8479291,21,C
2024021234,28,8479336,91,R
2024021234,28,8479393,9,L
2024021234,20,8479402,24,D
2024021234,28,8479523,36,D
2024021234,28,8479983,38,D
2024021234,20,8480028,16,C
2024021234,28,8480043,37,D
2024021234,28,8480382,40,G
2024021234,20,8480797,86,L
2024021234,28,8480848,53,C
2024021234,20,8480860,7,D
2024021234,20,8481028,76,C
2024021234,28,8481042,15,R
2024021234,20,8481068,17,C
2024021234,20,8481167,94,D
2024021234,28,8481567,3,D
2024021234,20,8481692,32,G
2024021234,28,8482144,26,D
2024021234,28,8482667,72,L
2024021234,20,8482679,27,R
2024021234,28,8482859,63,C
2024021234,28,8483481,46,C
2024021234,20,8483609,43,R
2024021234,28,8484227,2,C
2024021234,28,8484312,31,G
2024021234,28,8484801,71,C
2024021234,28,8484911,51,R
2024021235,12,8470613,8,D
2024021235,7,8473503,47,G
2024021235,12,8473533,11,C
2024021235,12,8475200,7,D
2024021235,7,8475722,17,L
2024021235,12,8475791,71,L
2024021235,12,8475883,31,G
2024021235,12,8476873,77,L
2024021235,12,8476906,4,D
2024021235,12,8476921,48,L
2024021235,12,8476958,74,D
2024021235,7,8477365,75,D
2024021235,7,8477949,89,R
2024021235,7,8478043,81,C
2024021235,12,8478427,20,C
2024021235,12,8478458,96,C
2024021235,12,8478970,5,D
2024021235,7,8479359,29,L
2024021235,12,8479370,27,C
2024021235,7,8479420,72,C
2024021235,7,8480045,1,G
2024021235,12,8480336,26,D
2024021235,12,8480762,50,L
2024021235,7,8480802,71,C
2024021235,7,8480807,23,D
2024021235,12,8480830,37,R
2024021235,7,8480839,26,D
2024021235,7,8480879,24,D
2024021235,7,8481522,19,C
2024021235,7,8481524,4,D
2024021235,12,8481611,52,G
2024021235,12,8482093,24,C
2024021235,7,8482097,22,R
2024021235,7,8482175,77,R
2024021235,7,8482671,25,D
2024021235,12,8482702,22,C
2024021235,12,8482809,53,R
2024021235,7,8483468,20,C
2024021235,7,8483500,36,C
2024021235,7,8484145,9,L
2024021236,17,8473507,46,D
2024021236,17,8474141,88,R
2024021236,17,8475225,15,C
2024021236,8,8475233,58,D
2024021236,17,8475279,8,D
2024021236,17,8475660,39,G
2024021236,17,8475718,3,D
2024021236,17,8475765,11,R
2024021236,8,8475848,11,R
2024021236,8,8476469,40,R
2024021236,8,8476875,8,D
2024021236,8,8476981,17,R
2024021236,17,8477353,14,C
2024021236,17,8477456,37,L
2024021236,17,8477946,71,C
2024021236,8,8477989,28,C
2024021236,8,8478133,71,C
2024021236,8,8478470,35,G
2024021236,8,8478851,45,D
2024021236,17,8479312,34,G
2024021236,17,8479337,93,R
2024021236,8,8479339,92,L
2024021236,8,8479543,55,L
2024021236,17,8479992,27,C
2024021236,8,8480018,14,C
2024021236,17,8481013,48,R
2024021236,8,8481540,13,R
2024021236,17,8481542,53,D
2024021236,8,8481593,47,D
2024021236,17,8481607,20,D
2024021236,8,8481618,15,C
2024021236,17,8481725,85,L
2024021236,17,8482078,23,L
2024021236,8,8482087,21,D
2024021236,8,8482487,75,G
2024021236,17,8482762,77,D
2024021236,8,8482775,91,C
2024021236,8,8483457,48,D
2024021236,17,8483464,92,C
2024021236,8,8483515,20,L
2024021237,13,8473419,63,L
2024021237,10,8475166,91,C
2024021237,10,8475171,95,D
2024021237,13,8475683,72,G
2024021237,10,8475690,8,D
2024021237,10,8475714,19,C
2024021237,10,8476853,44,D
2024021237,10,8476872,24,C
2024021237,10,8476932,41,G
2024021237,13,8477034,6,D
2024021237,13,8477220,88,D
2024021237,13,8477409,23,C
2024021237,13,8477493,16,C
2024021237,13,8477495,3,D
2024021237,10,8477503,11,C
2024021237,13,8477931,92,L
2024021237,13,8477933,13,C
2024021237,10,8477939,88,R
2024021237,13,8477970,41,G
2024021237,13,8478055,42,D
2024021237,13,8478421,10,L
2024021237,10,8478443,25,D
2024021237,10,8478483,16,R
2024021237,13,8478542,17,C
2024021237,13,8478859,77,D
2024021237,10,8478904,18,C
2024021237,10,8479026,51,D
2024021237,10,8479318,34,C
2024021237,13,8479344,20,R
2024021237,10,8479361,60,G
2024021237,13,8479981,12,L
2024021237,13,8480185,27,C
2024021237,10,8480995,29,R
2024021237,10,8481122,2,D
2024021237,10,8481582,89,L
2024021237,13,8482113,15,C
2024021237,10,8482259,74,C
2024021237,13,8482713,25,R
2024021237,10,8482720,23,L
2024021237,13,8484304,26,D
2024021238,1,8474593,25,G
2024021238,1,8474596,34,G
2024021238,1,8475193,90,L
2024021238,1,8475208,2,D
2024021238,1,8475287,56,L
2024021238,1,8475413,37,C
2024021238,1,8475455,5,D
2024021238,1,8476292,18,L
2024021238,1,8476474,11,R
2024021238,6,8476914,70,G
2024021238,1,8477488,22,D
2024021238,6,8477496,28,C
2024021238,6,8477507,91,D
2024021238,6,8477956,88,R
2024021238,6,8478401,18,C
2024021238,1,8478414,28,R
2024021238,6,8478450,29,D
2024021238,1,8478466,10,R
2024021238,6,8479369,52,D
2024021238,1,8479407,63,L
2024021238,6,8479968,95,C
2024021238,6,8479987,39,C
2024021238,1,8479996,12,C
2024021238,6,8479999,11,C
2024021238,1,8480002,13,C
2024021238,6,8480035,20,D
2024021238,1,8480192,8,D
2024021238,6,8480280,1,G
2024021238,6,8480828,79,D
2024021238,6,8480880,94,C
2024021238,1,8481032,47,C
2024021238,6,8481043,45,L
2024021238,6,8481556,19,C
2024021238,1,8482110,91,C
2024021238,6,8482177,92,C
2024021238,6,8482511,6,D
2024021238,1,8482684,43,D
2024021238,6,8482763,23,R
2024021238,1,8483429,24,D
2024021238,6,8483489,93,C
2024021239,9,8473512,28,R
2024021239,29,8474037,21,L
2024021239,9,8474102,57,L
2024021239,9,8475324,3,D
2024021239,29,8475790,44,D
2024021239,9,8476341,31,G
2024021239,29,8476374,7,C
2024021239,29,8476432,38,C
2024021239,9,8476999,35,G
2024021239,29,8477497,23,C
2024021239,29,8478007,90,G
2024021239,9,8478020,22,R
2024021239,9,8478146,15,C
2024021239,29,8478460,8,D
2024021239,9,8478469,72,D
2024021239,29,8478500,9,D
2024021239,9,8478874,81,R
2024021239,29,8479371,15,D
2024021239,29,8479671,24,R
2024021239,29,8479941,17,R
2024021239,29,8479944,27,C
2024021239,9,8480188,20,L
2024021239,29,8480193,40,G
2024021239,9,8480208,19,R
2024021239,29,8480893,86,R
2024021239,9,8481065,59,L
2024021239,29,8481161,2,D
2024021239,9,8481528,24,C
2024021239,9,8481596,12,C
2024021239,29,8481716,10,L
2024021239,9,8482092,71,C
2024021239,9,8482095,43,D
2024021239,9,8482105,85,D
2024021239,9,8482116,18,C
2024021239,9,8482245,2,D
2024021239,29,8482660,91,C
2024021239,29,8482705,4,C
2024021239,29,8483485,5,D
2024021239,29,8484166,19,C
2024021239,9,8484321,33,D
2024021240,5,8471215,71,C
2024021240,5,8471675,87,C
2024021240,5,8471724,58,D
2024021240,16,8473422,17,L
2024021240,5,8474578,65,D
2024021240,5,8475763,13,R
2024021240,5,8475810,17,R
2024021240,5,8476442,83,L
2024021240,16,8476473,5,D
2024021240,5,8476483,67,R
2024021240,16,8476882,86,C
2024021240,5,8476891,24,D
2024021240,5,8477435,27,D
2024021240,5,8477465,35,G
2024021240,16,8477479,59,L
2024021240,5,8477968,39,G
2024021240,16,8477987,8,C
2024021240,5,8478046,43,L
2024021240,5,8478569,55,C
2024021240,5,8478854,5,D
2024021240,5,8479533,15,L
2024021240,5,8479982,20,D
2024021240,16,8480798,23,C
2024021240,16,8480813,90,C
2024021240,5,8480980,19,C
2024021240,16,8481519,30,G
2024021240,16,8481568,72,D
2024021240,16,8481624,95,R
2024021240,16,8482117,73,L
2024021240,16,8482172,84,L
2024021240,16,8482176,44,D
2024021240,5,8482758,41,R
2024021240,16,8482821,40,G
2024021240,16,8483466,14,D
2024021240,5,8483487,2,R
2024021240,16,8483493,91,C
2024021240,16,8483506,6,D
2024021240,16,8484144,98,C
2024021240,16,8484197,11,C
2024021240,16,8484783,55,D
2024021241,18,8474564,91,C
2024021241,2,8474709,17,L
2024021241,2,8475151,21,C
2024021241,18,8475158,90,C
2024021241,2,8475231,53,C
2024021241,2,8475314,27,L
2024021241,2,8476419,44,C
2024021241,2,8476429,24,D
2024021241,18,8476539,81,R
2024021241,18,8476869,76,D
2024021241,18,8476887,9,L
2024021241,2,8476917,3,D
2024021241,2,8477392,20,R
2024021241,2,8477405,50,G
2024021241,18,8477424,74,G
2024021241,18,8477446,47,C
2024021241,2,8477500,14,C
2024021241,2,8477506,6,D
2024021241,18,8477851,82,D
2024021241,18,8477944,19,L
2024021241,2,8477950,4,D
2024021241,18,8477971,8,D
2024021241,2,8478009,30,G
2024021241,18,8478047,58,L
2024021241,2,8478115,18,L
2024021241,2,8480865,8,D
2024021241,2,8481014,28,D
2024021241,18,8481020,29,G
2024021241,2,8481237,32,C
2024021241,2,8481601,10,R
2024021241,18,8481743,7,D
2024021241,18,8482062,36,R
2024021241,18,8482111,20,D
2024021241,18,8482146,77,R
2024021241,18,8482742,68,L
2024021241,18,8482768,40,C
2024021241,2,8483553,16,C
2024021241,18,8483565,37,D
2024021241,18,8484241,52,R
2024021241,2,8484958,7,R
2024021242,25,8473994,14,L
2024021242,25,8474149,63,R
2024021242,25,8475168,95,C
2024021242,23,8475762,27,D
2024021242,25,8475798,64,C
2024021242,25,8476278,15,C
2024021242,25,8476856,3,D
2024021242,25,8476879,44,D
2024021242,25,8476902,23,D
2024021242,23,8476927,53,C
2024021242,23,8477967,35,G
2024021242,23,8477969,29,D
2024021242,23,8478057,81,C
2024021242,25,8478420,96,R
2024021242,23,8478444,6,R
2024021242,25,8478449,24,C
2024021242,23,8478498,74,L
2024021242,23,8478856,8,R
2024021242,25,8478975,27,L
2024021242,25,8479193,1,G
2024021242,25,8479351,18,C
2024021242,23,8479425,17,D
2024021242,25,8479979,29,G
2024021242,25,8480027,21,L
2024021242,23,8480459,24,C
2024021242,23,8480748,44,L
2024021242,23,8480800,43,D
2024021242,23,8480947,32,G
2024021242,25,8480950,46,D
2024021242,23,8481024,94,C
2024021242,23,8481535,21,L
2024021242,25,8481581,55,D
2024021242,23,8482055,18,L
2024021242,25,8482145,22,C
2024021242,23,8482691,54,C
2024021242,25,8482740,53,C
2024021242,25,8483425,6,D
2024021242,23,8483678,25,D
2024021242,23,8483768,90,D
2024021242,23,8484136,63,C
2024021243,59,8474013,28,D
2024021243,55,8474586,7,R
2024021243,59,8475760,17,C
2024021243,55,8475768,17,C
2024021243,55,8476457,6,D
2024021243,55,8476467,24,D
2024021243,59,8476874,2,D
2024021243,55,8476905,9,C
2024021243,55,8477444,95,L
2024021243,59,8477951,8,C
2024021243,55,8477955,19,L
2024021243,55,8477986,62,D
2024021243,55,8478407,29,D
2024021243,59,8478474,67,L
2024021243,59,8478831,82,C
2024021243,59,8478872,70,G
2024021243,55,8478916,35,G
2024021243,59,8479343,9,R
2024021243,55,8479372,28,D
2024021243,59,8479410,98,D
2024021243,55,8479591,21,C
2024021243,59,8479619,53,L
2024021243,59,8479977,56,R
2024021243,55,8480009,20,R
2024021243,59,8480084,57,D
2024021243,59,8480191,31,G
2024021243,59,8480434,50,D
2024021243,59,8480849,27,C
2024021243,59,8480855,22,C
2024021243,59,8480891,7,D
2024021243,55,8481554,84,R
2024021243,55,8481789,12,L
2024021243,59,8482659,91,R
2024021243,55,8482665,10,C
2024021243,59,8482699,11,R
2024021243,55,8482751,26,C
2024021243,55,8482858,41,D
2024021243,59,8483431,92,C
2024021243,55,8483524,51,C
2024021243,55,8484910,1,G
2024021244,21,8473446,6,D
2024021244,54,8475188,3,D
2024021244,54,8475191,19,R
2024021244,21,8475745,10,C
2024021244,21,8475754,11,C
2024021244,21,8475780,14,R
2024021244,21,8475809,41,G
2024021244,54,8475913,61,R
2024021244,54,8476438,20,L
2024021244,54,8476448,71,C
2024021244,54,8476871,70,L
2024021244,21,8476918,26,L
2024021244,54,8477018,17,D
2024021244,21,8477425,28,L
2024021244,54,8477447,27,D
2024021244,21,8477476,62,L
2024021244,21,8477492,29,C
2024021244,21,8477501,13,R
2024021244,54,8477964,49,C
2024021244,21,8478038,7,D
2024021244,54,8478109,95,L
2024021244,54,8478396,15,D
2024021244,21,8478406,39,G
2024021244,54,8478434,55,R
2024021244,54,8478462,10,C
2024021244,54,8478499,33,G
2024021244,21,8479324,55,D
2024021244,54,8479353,21,C
2024021244,21,8479387,67,D
2024021244,21,8480069,8,D
2024021244,21,8480448,17,C
2024021244,54,8480727,2,D
2024021244,21,8480835,18,C
2024021244,54,8481033,40,G
2024021244,21,8481186,25,R
2024021244,54,8481527,6,D
2024021244,54,8481604,16,L
2024021244,21,8481641,94,L
2024021244,54,8481655,22,R
2024021244,21,8484258,70,D
2024021245,14,8474151,27,D
2024021245,10,8475166,91,C
2024021245,14,8475167,77,D
2024021245,10,8475171,95,D
2024021245,10,8475690,8,D
2024021245,10,8475714,19,C
2024021245,14,8476453,86,R
2024021245,14,8476822,11,C
2024021245,14,8476826,37,C
2024021245,10,8476853,44,D
2024021245,10,8476872,24,C
2024021245,14,8476878,28,C
2024021245,14,8476883,88,G
2024021245,10,8476932,41,G
2024021245,14,8477416,22,R
2024021245,14,8477426,20,L
2024021245,10,8477503,11,C
2024021245,10,8477939,88,R
2024021245,14,8477992,31,G
2024021245,14,8478010,21,C
2024021245,14,8478178,43,D
2024021245,14,8478416,81,D
2024021245,10,8478443,25,D
2024021245,10,8478483,16,R
2024021245,14,8478519,71,C
2024021245,10,8478904,18,C
2024021245,10,8479026,51,D
2024021245,10,8479318,34,C
2024021245,10,8479361,60,G
2024021245,14,8479542,38,L
2024021245,14,8480246,48,D
2024021245,10,8480995,29,R
2024021245,10,8481122,2,D
2024021245,10,8481582,89,L
2024021245,14,8482070,41,R
2024021245,14,8482201,93,C
2024021245,10,8482259,74,C
2024021245,14,8482655,90,D
2024021245,10,8482720,23,L
2024021245,14,8482929,78,D
2024021246,3,8471734,32,G
2024021246,3,8475184,20,L
2024021246,4,8475235,44,L
2024021246,3,8475842,39,C
2024021246,4,8476372,24,D
2024021246,3,8476389,16,C
2024021246,3,8476459,93,C
2024021246,4,8476461,14,C
2024021246,3,8476468,8,C
2024021246,3,8477369,24,D
2024021246,3,8477380,22,C
2024021246,4,8477903,19,R
2024021246,4,8477948,6,D
2024021246,3,8478048,31,G
2024021246,4,8478439,11,R
2024021246,3,8478550,10,L
2024021246,3,8478840,17,D
2024021246,3,8479323,23,D
2024021246,3,8480001,18,D
2024021246,4,8480015,74,R
2024021246,4,8480068,25,C
2024021246,4,8480220,27,L
2024021246,4,8481035,33,G
2024021246,4,8481178,5,D
2024021246,4,8481546,8,D
2024021246,4,8481553,10,R
2024021246,4,8481592,22,L
2024021246,3,8481708,6,D
2024021246,3,8482073,4,D
2024021246,3,8482109,13,L
2024021246,4,8482126,36,D
2024021246,3,8482132,65,L
2024021246,4,8482142,9,D
2024021246,3,8482157,50,L
2024021246,4,8482159,71,R
2024021246,3,8482460,73,C
2024021246,3,8482747,78,L
2024021246,4,8482783,35,G
2024021246,4,8484387,39,R
2024021246,4,8485483,23,L
2024021247,30,8470594,29,G
2024021247,28,8471709,44,D
2024021247,30,8474567,24,D
2024021247,30,8474679,41,R
2024021247,30,8474716,46,D
2024021247,30,8475149,90,L
2024021247,30,8475220,17,L
2024021247,30,8475692,36,R
2024021247,28,8475726,73,C
2024021247,30,8475750,4,D
2024021247,30,8476463,25,D
2024021247,28,8476624,23,C
2024021247,30,8477451,38,R
2024021247,28,8477505,21,C
2024021247,30,8477919,89,C
2024021247,30,8478493,14,C
2024021247,30,8478508,13,C
2024021247,30,8478864,97,L
2024021247,28,8479336,91,R
2024021247,28,8479393,9,L
2024021247,30,8479406,32,G
2024021247,28,8479523,36,D
2024021247,30,8479638,15,R
2024021247,28,8479983,38,D
2024021247,28,8480043,37,D
2024021247,28,8480382,40,G
2024021247,28,8480848,53,C
2024021247,30,8480990,47,D
2024021247,28,8481042,15,R
2024021247,30,8481557,12,L
2024021247,28,8481567,3,D
2024021247,30,8482079,23,C
2024021247,30,8482122,7,D
2024021247,28,8482144,26,D
2024021247,28,8482667,72,L
2024021247,28,8482859,63,C
2024021247,28,8483481,46,C
2024021247,28,8484227,2,C
2024021247,28,8484312,31,G
2024021247,28,8484801,71,C
2024021248,19,8470600,22,D
2024021248,22,8470621,90,R
2024021248,22,8474641,19,C
2024021248,19,8475170,10,C
2024021248,19,8475181,4,D
2024021248,22,8475717,30,G
2024021248,19,8475753,72,D
2024021248,19,8475764,17,D
2024021248,22,8475784,53,L
2024021248,22,8475786,18,L
2024021248,19,8476412,50,G
2024021248,19,8476889,12,C
2024021248,19,8476897,70,C
2024021248,22,8476967,27,D
2024021248,22,8477015,28,R
2024021248,19,8477402,89,L
2024021248,22,8477406,13,C
2024021248,22,8477498,25,D
2024021248,19,8477573,26,L
2024021248,22,8477953,42,R
2024021248,22,8478042,33,L
2024021248,22,8478402,97,C
2024021248,22,8479368,46,L
2024021248,19,8479385,25,R
2024021248,22,8479442,51,D
2024021248,19,8480023,18,C
2024021248,19,8480281,13,R
2024021248,22,8480803,2,D
2024021248,22,8480834,49,D
2024021248,22,8480885,35,G
2024021248,19,8480981,30,G
2024021248,19,8481006,75,D
2024021248,22,8481491,48,C
2024021248,19,8481598,6,D
2024021248,22,8481617,92,R
2024021248,19,8482089,63,L
2024021248,19,8482737,76,R
2024021248,19,8483516,21,R
2024021248,19,8484164,54,R
2024021249,24,8473986,17,L
2024021249,20,8474150,11,C
2024021249,20,8475172,91,C
2024021249,24,8475462,7,D
2024021249,20,8476399,20,L
2024021249,20,8476456,10,L
2024021249,24,8476458,16,C
2024021249,20,8477346,52,D
2024021249,20,8477810,44,D
2024021249,24,8478024,33,G
2024021249,24,8478366,77,R
2024021249,20,8478397,4,D
2024021249,24,8478424,38,C
2024021249,24,8478430,58,D
2024021249,20,8478435,80,G
2024021249,24,8478873,19,R
2024021249,20,8479066,70,L
2024021249,20,8479291,21,C
2024021249,20,8479402,24,D
2024021249,20,8480028,16,C
2024021249,20,8480797,86,L
2024021249,24,8480806,21,C
2024021249,24,8480843,1,G
2024021249,20,8480860,7,D
2024021249,20,8481028,76,C
2024021249,20,8481068,17,C
2024021249,20,8481167,94,D
2024021249,24,8481533,11,C
2024021249,24,8481563,43,D
2024021249,24,8481605,2,D
2024021249,20,8481692,32,G
2024021249,24,8481754,62,C
2024021249,24,8482118,64,R
2024021249,20,8482679,27,R
2024021249,24,8482745,23,C
2024021249,24,8482803,51,D
2024021249,24,8483445,61,L
2024021249,24,8483490,34,D
2024021249,20,8483609,43,R
2024021249,24,8484153,91,C
2024021250,16,8473422,17,L
2024021250,16,8474034,77,L
2024021250,16,8476882,86,C
2024021250,6,8476914,70,G
2024021250,16,8477479,59,L
2024021250,6,8477496,28,C
2024021250,6,8477507,91,D
2024021250,6,8477956,88,R
2024021250,16,8477987,8,C
2024021250,6,8478401,18,C
2024021250,6,8478450,29,D
2024021250,6,8479369,52,D
2024021250,6,8479987,39,C
2024021250,6,8479999,11,C
2024021250,6,8480035,20,D
2024021250,6,8480280,1,G
2024021250,16,8480798,23,C
2024021250,16,8480813,90,C
2024021250,6,8480828,79,D
2024021250,6,8480880,94,C
2024021250,6,8481043,45,L
2024021250,16,8481519,30,G
2024021250,6,8481556,19,C
2024021250,16,8481568,72,D
2024021250,16,8481624,95,R
2024021250,16,8481806,46,D
2024021250,16,8482172,84,L
2024021250,6,8482177,92,C
2024021250,6,8482213,62,C
2024021250,6,8482511,6,D
2024021250,6,8482763,23,R
2024021250,16,8482807,38,D
2024021250,16,8482821,40,G
2024021250,16,8483466,14,D
2024021250,6,8483489,93,C
2024021250,16,8483493,91,C
2024021250,16,8483506,6,D
2024021250,16,8484144,98,C
2024021250,16,8484197,11,C
2024021250,16,8484783,55,D
2024021251,13,8473419,63,L
2024021251,17,8473507,46,D
2024021251,17,8474141,88,R
2024021251,17,8475225,15,C
2024021251,17,8475279,8,D
2024021251,17,8475660,39,G
2024021251,13,8475683,72,G
2024021251,17,8475718,3,D
2024021251,17,8475765,11,R
2024021251,17,8475766,24,L
2024021251,17,8475852,43,G
2024021251,13,8477034,6,D
2024021251,13,8477220,88,D
2024021251,17,8477353,14,C
2024021251,17,8477456,37,L
2024021251,13,8477493,16,C
2024021251,13,8477495,3,D
2024021251,13,8477931,92,L
2024021251,13,8477933,13,C
2024021251,17,8477946,71,C
2024021251,13,8477970,41,G
2024021251,13,8478055,42,D
2024021251,13,8478421,10,L
2024021251,13,8478542,17,C
2024021251,13,8478859,77,D
2024021251,17,8479337,93,R
2024021251,13,8479981,12,L
2024021251,17,8479992,27,C
2024021251,13,8480003,70,C
2024021251,13,8480185,27,C
2024021251,17,8481013,48,R
2024021251,13,8481477,8,C
2024021251,17,8481542,53,D
2024021251,17,8481607,20,D
2024021251,17,8482078,23,L
2024021251,13,8482113,15,C
2024021251,13,8482713,25,R
2024021251,17,8482762,77,D
2024021251,17,8483464,92,C
2024021251,13,8484304,26,D
2024021252,12,8470613,8,D
2024021252,15,8471214,8,L
2024021252,12,8473533,11,C
2024021252,15,8474189,20,C
2024021252,15,8474590,74,D
2024021252,12,8475200,7,D
2024021252,15,8475343,26,C
2024021252,12,8475791,71,L
2024021252,15,8475795,52,D
2024021252,12,8475883,31,G
2024021252,12,8476873,77,L
2024021252,15,8476880,43,R
2024021252,12,8476921,48,L
2024021252,12,8476958,74,D
2024021252,15,8477845,57,D
2024021252,15,8478233,88,L
2024021252,12,8478427,20,C
2024021252,15,8478440,17,C
2024021252,12,8478458,96,C
2024021252,15,8478463,72,L
2024021252,15,8478911,3,D
2024021252,12,8478970,5,D
2024021252,15,8479292,79,G
2024021252,12,8479370,27,C
2024021252,15,8479390,16,R
2024021252,15,8479400,80,L
2024021252,15,8479520,22,R
2024021252,12,8480336,26,D
2024021252,12,8480762,50,L
2024021252,15,8480796,42,D
2024021252,12,8480830,37,R
2024021252,15,8480873,38,D
2024021252,15,8481580,24,C
2024021252,12,8481611,52,G
2024021252,12,8482093,24,C
2024021252,15,8482411,31,G
2024021252,12,8482666,56,D
2024021252,12,8482702,22,C
2024021252,12,8482809,53,R
2024021252,15,8484186,9,R
2024021253,7,8473503,47,G
2024021253,29,8474037,21,L
